   429    0.17201E+04    0.19817E+02   -0.44785E+02
   430    0.17248E+04    0.19712E+02   -0.46171E+02
   431    0.17297E+04    0.19603E+02   -0.47531E+02
   432    0.17349E+04    0.19491E+02   -0.48867E+02
   433    0.17404E+04    0.19377E+02   -0.50174E+02
   434    0.17461E+04    0.19260E+02   -0.51457E+02
   435    0.17520E+04    0.19141E+02   -0.52713E+02
   436    0.17582E+04    0.19018E+02   -0.53942E+02
   437    0.17647E+04    0.18892E+02   -0.55142E+02
   438    0.17713E+04    0.18764E+02   -0.56314E+02
   439    0.17783E+04    0.18634E+02   -0.57459E+02
   440    0.17854E+04    0.18501E+02   -0.58574E+02
   441    0.17928E+04    0.18365E+02   -0.59660E+02
   442    0.18003E+04    0.18227E+02   -0.60717E+02
   443    0.18081E+04    0.18087E+02   -0.61745E+02
   444    0.18160E+04    0.17945E+02   -0.62742E+02
   445    0.18242E+04    0.17799E+02   -0.63708E+02
   446    0.18324E+04    0.17652E+02   -0.64643E+02
   447    0.18409E+04    0.17504E+02   -0.65549E+02
   448    0.18495E+04    0.17352E+02   -0.66424E+02
   449    0.18583E+04    0.17199E+02   -0.67267E+02
   450    0.18674E+04    0.17045E+02   -0.68079E+02
   451    0.18765E+04    0.16888E+02   -0.68859E+02
   452    0.18857E+04    0.16730E+02   -0.69609E+02
   453    0.18952E+04    0.16571E+02   -0.70326E+02
   454    0.19047E+04    0.16410E+02   -0.71012E+02
   455    0.19144E+04    0.16247E+02   -0.71667E+02
   456    0.19242E+04    0.16082E+02   -0.72283E+02
   457    0.19341E+04    0.15917E+02   -0.72876E+02
   458    0.19441E+04    0.15751E+02   -0.73425E+02
   459    0.19542E+04    0.15584E+02   -0.73947E+02
   460    0.19644E+04    0.15415E+02   -0.74435E+02
   461    0.19747E+04    0.15246E+02   -0.74891E+02
   462    0.19851E+04    0.15075E+02   -0.75308E+02
   463    0.19955E+04    0.14904E+02   -0.75704E+02
   464    0.20059E+04    0.14733E+02   -0.76050E+02
   465    0.20164E+04    0.14561E+02   -0.76375E+02
   466    0.20269E+04    0.14387E+02   -0.76656E+02
   467    0.20376E+04    0.14214E+02   -0.76910E+02
   468    0.20482E+04    0.14041E+02   -0.77127E+02
   469    0.20589E+04    0.13866E+02   -0.77316E+02
   470    0.20697E+04    0.13693E+02   -0.77468E+02
   471    0.20803E+04    0.13520E+02   -0.77584E+02
   472    0.20911E+04    0.13346E+02   -0.77671E+02
   473    0.21018E+04    0.13172E+02   -0.77722E+02
   474    0.21125E+04    0.13000E+02   -0.77743E+02
   475    0.21233E+04    0.12826E+02   -0.77727E+02
   476    0.21340E+04    0.12654E+02   -0.77676E+02
   477    0.21447E+04    0.12482E+02   -0.77600E+02
   478    0.21554E+04    0.12310E+02   -0.77480E+02
   479    0.21660E+04    0.12139E+02   -0.77341E+02
   480    0.21766E+04    0.11969E+02   -0.77162E+02
   481    0.21872E+04    0.11800E+02   -0.76948E+02
   482    0.21978E+04    0.11632E+02   -0.76705E+02
   483    0.22082E+04    0.11465E+02   -0.76434E+02
   484    0.22185E+04    0.11299E+02   -0.76129E+02
   485    0.22289E+04    0.11134E+02   -0.75792E+02
   486    0.22392E+04    0.10971E+02   -0.75425E+02
   487    0.22493E+04    0.10810E+02   -0.75028E+02
   488    0.22594E+04    0.10649E+02   -0.74599E+02
   489    0.22694E+04    0.10490E+02   -0.74141E+02
   490    0.22794E+04    0.10333E+02   -0.73652E+02
   491    0.22892E+04    0.10177E+02   -0.73136E+02
   492    0.22989E+04    0.10024E+02   -0.72590E+02
   493    0.23086E+04    0.98712E+01   -0.72015E+02
   494    0.23181E+04    0.97218E+01   -0.71413E+02
   495    0.23275E+04    0.95738E+01   -0.70782E+02
   496    0.23367E+04    0.94285E+01   -0.70125E+02
   497    0.23459E+04    0.92853E+01   -0.69439E+02
   498    0.23549E+04    0.91432E+01   -0.68729E+02
   499    0.23639E+04    0.90047E+01   -0.67991E+02
   500    0.23727E+04    0.88674E+01   -0.67229E+02
   501    0.23812E+04    0.87335E+01   -0.66441E+02
   502    0.23898E+04    0.86024E+01   -0.65628E+02
   503    0.23981E+04    0.84732E+01   -0.64792E+02
   504    0.24063E+04    0.83468E+01   -0.63931E+02
   505    0.24144E+04    0.82239E+01   -0.63048E+02
   506    0.24223E+04    0.81040E+01   -0.62142E+02
   507    0.24301E+04    0.79866E+01   -0.61215E+02
   508    0.24376E+04    0.78730E+01   -0.60265E+02
